frame.number,frame.time_epoch,eth.src,eth.dst,ip.ttl,ip.src,udp.srcport,ip.dst,udp.dstport,data
148, 1473411998.548709000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 36 Price: 1668
149, 1473411998.579330000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 36 Price: 1668
150, 1473411999.355960000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 37 Price: 1517
151, 1473411999.390720000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 37 Price: 1517
152, 1473411999.449730000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 37 Price: 1517
153, 1473411999.508150000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 37 Price: 1517
154, 1473412000.225137000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 38 Price: 1573
155, 1473412000.331393000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 38 Price: 1573
156, 1473412000.349915000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 38 Price: 1573
157, 1473412000.399824000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 38 Price: 1573
158, 1473412001.265649000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 39 Price: 1638
159, 1473412001.314161000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 39 Price: 1638
160, 1473412001.529481000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 39 Price: 1638
161, 1473412001.588143000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 39 Price: 1638
162, 1473412002.169058000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 40 Price: 1687
163, 1473412002.353693000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 40 Price: 1687
164, 1473412002.397445000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 40 Price: 1687
165, 1473412002.419151000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 40 Price: 1687
166, 1473412003.305734000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 41 Price: 1662
167, 1473412003.336900000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 41 Price: 1662
168, 1473412003.491384000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 41 Price: 1662
169, 1473412003.534617000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 41 Price: 1662
170, 1473412004.302080000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 42 Price: 1593
171, 1473412004.514350000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 42 Price: 1593
172, 1473412004.536447000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 42 Price: 1593
173, 1473412004.560270000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 42 Price: 1593
174, 1473412005.306736000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 43 Price: 1650
175, 1473412005.398929000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 43 Price: 1650
176, 1473412005.557392000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 43 Price: 1650
177, 1473412005.583972000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 43 Price: 1650
178, 1473412006.375740000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 44 Price: 1683
179, 1473412006.380990000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 44 Price: 1683
180, 1473412006.408146000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 44 Price: 1683
181, 1473412006.460887000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 44 Price: 1683
182, 1473412007.312106000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 45 Price: 1612
183, 1473412007.373205000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 45 Price: 1612
184, 1473412007.373637000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 45 Price: 1612
185, 1473412007.580627000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 45 Price: 1612
186, 1473412008.378040000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 46 Price: 1698
187, 1473412008.381987000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 46 Price: 1698
188, 1473412008.468222000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 46 Price: 1698
189, 1473412008.469902000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 46 Price: 1698
190, 1473412009.224341000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 47 Price: 1553
191, 1473412009.396284000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 47 Price: 1553
192, 1473412009.410521000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 47 Price: 1553
193, 1473412009.540073000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 47 Price: 1553
194, 1473412010.219717000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 48 Price: 1674
195, 1473412010.314772000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 48 Price: 1674
196, 1473412010.375778000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 48 Price: 1674
197, 1473412010.421179000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 48 Price: 1674
198, 1473412011.267329000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 49 Price: 1677
199, 1473412011.444325000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 49 Price: 1677
200, 1473412011.519735000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 49 Price: 1677
201, 1473412011.586773000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 49 Price: 1677
202, 1473412012.136374000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 50 Price: 1635
203, 1473412012.373289000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 50 Price: 1635
204, 1473412012.461226000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 50 Price: 1635
205, 1473412012.499792000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 50 Price: 1635
206, 1473412013.312856000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 51 Price: 1531
207, 1473412013.406522000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 51 Price: 1531
208, 1473412013.490539000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 51 Price: 1531
209, 1473412013.583333000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 51 Price: 1531
210, 1473412014.355939000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 52 Price: 1621
211, 1473412014.355974000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 52 Price: 1621
212, 1473412014.360841000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 52 Price: 1621
213, 1473412014.599308000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 52 Price: 1621
214, 1473412015.233644000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 53 Price: 1614
215, 1473412015.377676000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 53 Price: 1614
216, 1473412015.498970000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 53 Price: 1614
217, 1473412015.577510000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 53 Price: 1614
218, 1473412016.313371000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 54 Price: 1540
219, 1473412016.378646000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 54 Price: 1540
220, 1473412016.391645000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 54 Price: 1540
221, 1473412016.565902000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 54 Price: 1540
222, 1473412017.323381000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 55 Price: 1545
223, 1473412017.385146000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 55 Price: 1545
224, 1473412017.464072000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 55 Price: 1545
225, 1473412017.533806000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 55 Price: 1545
226, 1473412018.333173000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 56 Price: 1549
227, 1473412018.436862000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 56 Price: 1549
228, 1473412018.454351000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 56 Price: 1549
229, 1473412018.505404000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 56 Price: 1549
230, 1473412019.440511000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 57 Price: 1540
231, 1473412019.445081000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 57 Price: 1540
232, 1473412019.482994000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 57 Price: 1540
233, 1473412019.560988000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 57 Price: 1540
234, 1473412020.495292000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 58 Price: 1500
235, 1473412020.531635000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 58 Price: 1500
236, 1473412020.596511000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 58 Price: 1500
237, 1473412020.603525000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 58 Price: 1500
238, 1473412021.322440000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 59 Price: 1579
239, 1473412021.399745000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 59 Price: 1579
240, 1473412021.402788000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 59 Price: 1579
241, 1473412021.409599000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 59 Price: 1579
242, 1473412022.448556000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 60 Price: 1549
243, 1473412022.566299000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 60 Price: 1549
244, 1473412022.574656000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 60 Price: 1549
245, 1473412022.576647000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 60 Price: 1549
246, 1473412023.286679000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 61 Price: 1612
247, 1473412023.366931000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 61 Price: 1612
248, 1473412023.410827000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 61 Price: 1612
249, 1473412023.534348000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 61 Price: 1612
250, 1473412024.314134000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 62 Price: 1516
251, 1473412024.380023000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 62 Price: 1516
252, 1473412024.506857000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 62 Price: 1516
253, 1473412024.509354000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 62 Price: 1516
254, 1473412025.342981000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 63 Price: 1553
255, 1473412025.445451000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 63 Price: 1553
256, 1473412025.456499000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 63 Price: 1553
257, 1473412025.460995000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 63 Price: 1553
258, 1473412026.171654000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 64 Price: 1684
259, 1473412026.268924000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 64 Price: 1684
260, 1473412026.327321000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 64 Price: 1684
261, 1473412026.363433000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 64 Price: 1684
262, 1473412027.412867000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 65 Price: 1586
263, 1473412027.449727000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 65 Price: 1586
264, 1473412027.453192000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 65 Price: 1586
265, 1473412027.454288000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 65 Price: 1586
266, 1473412028.349270000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 66 Price: 1577
267, 1473412028.382584000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 66 Price: 1577
268, 1473412028.450040000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 66 Price: 1577
269, 1473412028.453749000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 66 Price: 1577
270, 1473412029.385500000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 67 Price: 1651
271, 1473412029.428825000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 67 Price: 1651
272, 1473412029.429982000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 67 Price: 1651
273, 1473412029.518501000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 67 Price: 1651
274, 1473412030.369485000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 68 Price: 1510
275, 1473412030.428886000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 68 Price: 1510
276, 1473412030.441874000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 68 Price: 1510
277, 1473412030.444909000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 68 Price: 1510
278, 1473412031.373059000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 69 Price: 1506
279, 1473412031.446282000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 69 Price: 1506
280, 1473412031.509068000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 69 Price: 1506
281, 1473412031.594806000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 69 Price: 1506
282, 1473412032.211067000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 70 Price: 1672
283, 1473412032.455193000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 70 Price: 1672
284, 1473412032.529284000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 70 Price: 1672
285, 1473412032.545677000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 70 Price: 1672
286, 1473412033.305346000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 71 Price: 1658
287, 1473412033.388530000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 71 Price: 1658
288, 1473412033.443342000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 71 Price: 1658
289, 1473412033.478609000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 71 Price: 1658
290, 1473412034.229451000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 72 Price: 1682
291, 1473412034.334506000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:01, 64, 10.10.10.1, 33000, 239.22.0.1, 51000, Symbol: APPL Seqno: 72 Price: 1682
292, 1473412034.458333000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:02, 64, 10.10.10.2, 33000, 239.22.0.2, 51000, Symbol: APPL Seqno: 72 Price: 1682
293, 1473412034.570443000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 72 Price: 1682
294, 1473412035.225617000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:03, 64, 10.10.10.3, 33000, 239.22.0.3, 51000, Symbol: APPL Seqno: 73 Price: 1665
295, 1473412035.271555000, 3c:07:54:0d:62:3c, 01:00:5e:16:00:04, 64, 10.10.10.4, 33000, 239.22.0.4, 51000, Symbol: APPL Seqno: 73 Price: 1665
